,price,ma50,mean_ret_fwd_1d,mean_ret_fwd_5d,mean_ret_fwd_20d,appearances,appearances_persistent,avg_HotScore,rule_score
BLTE,183.0,155.31160034179686,-2.280132522584055,0.0,,1,10,0.8985942393965157,4
DVA,141.3000030517578,114.64360015869141,4.876425096535364,0.0,,2,12,0.9366223099878401,4
GWW,1179.68994140625,1023.1394006347656,2.137657264610393,0.0,,1,10,0.9051296035486421,4
TER,276.9599914550781,210.99999938964845,-2.1273656433425048,0.0,,1,10,0.9613961858131942,4
WWD,377.0299987792969,312.6968023681641,1.5787873857173507,0.0,,1,10,0.9765672040156362,4
CRS,326.30999755859375,324.36256408691406,-3.7206465742777306,0.0,,1,10,0.8894655989981013,3
IBP,317.1099853515625,279.6061090087891,4.549796546123686,0.0,,2,11,0.8188827950446739,3
ITW,290.0899963378906,253.88766143798827,4.012047719508316,0.0,,1,10,0.8869692987197842,3
SCCO,203.0,159.18519958496094,-5.760306127681448,0.0,,1,10,0.882083756248309,3
WTW,339.5899963378906,325.10231628417966,1.339895599103036,0.0,,1,10,0.8914508961167975,3
